ID,time,logVol,group,model,treatment_1,treatment_2,Model,Tumor_Type
X-158_LEE011 + everolimus,93,4.222444565,combi,X-158,LEE011,everolimus,X-158,GC
X-158_LEE011 + everolimus,97,3.790984677,combi,X-158,LEE011,everolimus,X-158,GC
X-158_LEE011 + everolimus,101,3.887730313,combi,X-158,LEE011,everolimus,X-158,GC
X-158_LEE011 + everolimus,107,3.983413002,combi,X-158,LEE011,everolimus,X-158,GC
X-158_LEE011 + everolimus,111,3.797733859,combi,X-158,LEE011,everolimus,X-158,GC
X-158_LEE011 + everolimus,114,4.461299816,combi,X-158,LEE011,everolimus,X-158,GC
X-158_everolimus,0,5.485626465,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,3,5.638354669,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,7,5.702448252,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,10,5.585749408,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,14,5.68629716,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,17,5.642970335,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,20,5.746522628,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,26,5.737217251,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,30,5.704115752,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,34,5.832468816,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,37,5.866468057,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,42,5.997198079,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,46,6.164787403,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,51,6.162893663,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,55,6.146757432,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,59,6.230678279,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,63,6.302069374,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,66,6.443495124,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,70,6.390240667,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,73,6.450312432,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,78,6.440467957,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,84,6.518409553,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,89,6.615395617,mono,X-158,everolimus,NA,X-158,GC
X-158_everolimus,94,6.668990347,mono,X-158,everolimus,NA,X-158,GC
X-158_LJM716 + trastuzumab,0,5.567580853,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716 + trastuzumab,2,5.658087515,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716 + trastuzumab,6,5.204555987,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716 + trastuzumab,9,5.59656839,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716 + trastuzumab,13,5.624378452,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716 + trastuzumab,17,6.1014394,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716 + trastuzumab,23,6.236173876,combi,X-158,LJM716,trastuzumab,X-158,GC
X-158_LJM716,0,5.403577877,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,5,5.29179615,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,9,5.583120298,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,15,5.650733254,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,20,5.704115752,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,23,5.80934297,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,26,5.851052393,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,29,5.883600901,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,34,6.094697802,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,37,6.149322632,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,41,6.319328409,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,44,6.405063155,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,48,7.074455455,mono,X-158,LJM716,NA,X-158,GC
X-158_LJM716,52,7.019564954,mono,X-158,LJM716,NA,X-158,GC
X-161_BYL719,0,5.376666333,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,5,5.371103036,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,8,5.637998734,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,12,5.666080607,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,15,5.764563947,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,19,5.896879105,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,22,5.904544075,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,26,6.142252436,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,29,6.186414364,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,33,6.333279628,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,36,6.388897484,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,40,6.589888875,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,43,6.570182437,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,47,6.815310989,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,50,6.80682936,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,54,6.985179176,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,57,7.026693203,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,60,7.010492356,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,63,7.014454898,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719,67,7.352376996,mono,X-161,BYL719,NA,X-161,GC
X-161_BYL719 + HSP990,0,5.376666333,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,3,5.200153118,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,7,5.096201182,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,10,5.272999559,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,14,5.417432847,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,17,5.086361005,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,21,5.138735297,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,24,5.088213429,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,28,5.289276622,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,31,5.219274159,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,35,5.336576079,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,38,5.171619714,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,42,5.355170178,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,45,5.428028973,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,48,5.594339563,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,51,5.889431822,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,55,6.228313745,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,58,6.089498287,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,62,6.221583712,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,65,6.302069374,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,69,6.677335319,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,76,6.731972299,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,79,6.732925588,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,84,6.883769916,combi,X-161,BYL719,HSP990,X-161,GC
X-161_BYL719 + HSP990,97,7.779257828,combi,X-161,BYL719,HSP990,X-161,GC
X-161_HSP990,0,5.354224998,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,5,5.403577877,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,8,5.69238443,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,12,5.813234608,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,15,6.134482054,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,19,6.311190196,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,22,6.287114789,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,26,6.512933331,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,29,6.565124115,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,33,6.83658146,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,36,6.913637942,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,40,6.983326466,mono,X-161,HSP990,NA,X-161,GC
X-161_HSP990,43,7.189997583,mono,X-161,HSP990,NA,X-161,GC
X-161_untreated,0,5.386328244,control,X-161,NA,NA,X-161,GC
X-161_untreated,3,5.565669173,control,X-161,NA,NA,X-161,GC
X-161_untreated,7,6.061456919,control,X-161,NA,NA,X-161,GC
X-161_untreated,10,6.20516364,control,X-161,NA,NA,X-161,GC
X-161_untreated,14,6.609349243,control,X-161,NA,NA,X-161,GC
X-161_untreated,17,6.817173901,control,X-161,NA,NA,X-161,GC
X-161_untreated,21,7.063903961,control,X-161,NA,NA,X-161,GC
X-161_untreated,24,7.156176637,control,X-161,NA,NA,X-161,GC
X-161_untreated,28,7.413005388,control,X-161,NA,NA,X-161,GC
X-161_untreated,31,7.478508811,control,X-161,NA,NA,X-161,GC
X-161_BYL719 + LJM716,0,5.475626382,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,3,5.632286473,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,6,5.96409335,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,9,6.119197914,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,13,6.218400897,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,16,6.397262933,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,20,6.545205972,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,23,6.585757776,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,27,6.815091594,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,30,7.010943437,combi,X-161,BYL719,LJM716,X-161,GC
X-161_BYL719 + LJM716,34,7.165879799,combi,X-161,BYL719,LJM716,X-161,GC
X-161_LJM716,0,5.403127731,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,3,5.613128106,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,7,5.528635122,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,10,5.791488055,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,14,5.902360072,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,17,6.095824562,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,21,6.560464735,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,24,6.546211358,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,28,7.031652916,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,31,7.019743781,mono,X-161,LJM716,NA,X-161,GC
X-161_LJM716,36,7.034476032,mono,X-161,LJM716,NA,X-161,GC
X-161_INC280,0,5.407171771,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,1,5.068904202,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,5,5.171619714,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,8,5.135798437,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,12,5.44932024,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,15,5.679148194,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,19,5.672979566,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,22,5.784747833,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,27,5.490589254,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,30,5.801816215,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,33,5.788736181,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,36,6.004874234,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,40,6.172326706,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,43,6.220788957,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,47,6.45126,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,50,6.228313745,mono,X-161,INC280,NA,X-161,GC
X-161_INC280,54,6.544343407,mono,X-161,INC280,NA,X-161,GC
X-161_INC280 + trastuzumab,0,5.361292166,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,3,5.584247906,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,7,5.844123959,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,10,6.010286301,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,14,6.153158136,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,17,6.433904258,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,21,6.604350246,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,24,6.870053412,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_INC280 + trastuzumab,28,7.01831227,combi,X-161,INC280,trastuzumab,X-161,GC
X-161_trastuzumab,0,5.326904823,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,6,5.592105757,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,8,5.690697235,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,12,5.993213018,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,15,6.37927472,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,19,6.443017759,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,22,6.655697718,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,26,6.946591303,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,29,7.215828041,mono,X-161,trastuzumab,NA,X-161,GC
X-161_trastuzumab,33,7.382684259,mono,X-161,trastuzumab,NA,X-161,GC
X-161_LEE011 + everolimus,0,5.428028973,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,3,5.29681624,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,7,5.186267863,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,10,5.311233592,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,14,5.020585625,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,17,5.197944392,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,21,4.840242308,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,24,5.199601394,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,28,5.229503051,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,31,5.008633291,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,36,5.334167019,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,39,4.925803359,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,42,5.173887288,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,45,5.280153396,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,49,4.983606622,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,52,5.036303041,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,56,5.173320876,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,59,5.19462213,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011 + everolimus,63,5.002603122,combi,X-161,LEE011,everolimus,X-161,GC
X-161_LEE011,0,5.373888553,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,5,5.632286473,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,8,5.844123959,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,12,5.830121397,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,15,5.910525605,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,19,5.797576354,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,22,5.619675965,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,26,5.789348363,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,29,5.874930731,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,33,5.944110851,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,36,6.045479135,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,40,6.129268051,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,43,6.300602292,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,47,6.391079242,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,50,6.443654195,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,54,6.244166901,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,57,6.443176906,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,60,6.537705576,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,63,6.641051613,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,67,6.695056986,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,70,6.932642994,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,74,6.87585173,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,77,7.130258625,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,81,7.149288695,mono,X-161,LEE011,NA,X-161,GC
X-161_LEE011,88,7.543326311,mono,X-161,LEE011,NA,X-161,GC
X-161_everolimus,0,5.582367853,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,3,5.664695086,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,7,5.727499001,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,10,5.680513848,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,14,5.911338503,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,17,5.969985515,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,21,6.086774727,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,24,6.095599312,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,28,6.129703591,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,31,6.231268539,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,35,6.252674299,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,38,6.285066562,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,42,6.367157497,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,45,6.337710296,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,48,6.307004948,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,51,6.486922694,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,55,6.572002783,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,58,6.57144303,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,62,6.802172516,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,65,6.7469995,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,69,6.895581478,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,76,6.973636648,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,79,6.959683372,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,84,7.048299524,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,97,7.133056501,mono,X-161,everolimus,NA,X-161,GC
X-161_everolimus,104,7.257002707,mono,X-161,everolimus,NA,X-161,GC
X-161_LJM716 + trastuzumab,0,5.355642433,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,3,5.43677411,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,7,5.304796333,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,10,5.653541258,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,14,5.782593655,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,17,5.933305633,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,21,6.141392036,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,24,6.129703591,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,28,6.184767256,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,31,6.342825396,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,36,6.519589668,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,39,6.580777824,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,42,6.842149522,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,45,6.813004942,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,49,7.13497053,combi,X-161,LJM716,trastuzumab,X-161,GC
X-161_LJM716 + trastuzumab,52,7.272259494,combi,X-161,LJM716,trastuzumab,X-161,GC
X-162_BYL719,0,5.506956232,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,4,5.777032936,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,7,5.322522055,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,10,5.297817242,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,13,5.329816034,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,17,5.526249435,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,20,5.50003297,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,24,5.629058928,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,27,5.811739616,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,31,5.756374925,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,38,5.762994334,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,41,5.913503006,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,46,6.00413395,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,59,5.919699981,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,66,6.065411792,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,69,6.098523619,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,74,5.969218938,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,77,5.854785348,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,81,5.878295849,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,84,5.90835464,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,88,5.732369932,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,94,5.584998939,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,98,5.501666291,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,102,5.540478924,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719,108,5.171052016,mono,X-162,BYL719,NA,X-162,GC
X-162_BYL719 + HSP990,0,5.571393287,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,4,5.698434868,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,7,5.44802964,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,10,5.496348217,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,13,5.493061443,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,17,5.88276513,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,20,6.446513155,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,24,6.591948043,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,27,6.483260245,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,31,6.521062856,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,38,6.716352613,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,41,6.763653935,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,46,6.868390555,combi,X-162,BYL719,HSP990,X-162,GC
X-162_BYL719 + HSP990,59,6.863489863,combi,X-162,BYL719,HSP990,X-162,GC
X-162_HSP990,0,5.256974403,mono,X-162,HSP990,NA,X-162,GC
X-162_HSP990,4,5.706777984,mono,X-162,HSP990,NA,X-162,GC
X-162_HSP990,7,5.607638614,mono,X-162,HSP990,NA,X-162,GC
X-162_HSP990,10,5.931714543,mono,X-162,HSP990,NA,X-162,GC
X-162_HSP990,13,5.943586467,mono,X-162,HSP990,NA,X-162,GC
X-162_HSP990,17,5.060694494,mono,X-162,HSP990,NA,X-162,GC
X-162_untreated,0,5.375741264,control,X-162,NA,NA,X-162,GC
X-162_untreated,3,5.644386265,control,X-162,NA,NA,X-162,GC
X-162_untreated,7,5.880532986,control,X-162,NA,NA,X-162,GC
X-162_untreated,10,6.116554158,control,X-162,NA,NA,X-162,GC
X-162_untreated,14,6.162472344,control,X-162,NA,NA,X-162,GC
X-162_untreated,17,6.464899782,control,X-162,NA,NA,X-162,GC
X-162_untreated,21,6.812015007,control,X-162,NA,NA,X-162,GC
X-162_untreated,24,6.851819647,control,X-162,NA,NA,X-162,GC
X-162_untreated,28,7.155240162,control,X-162,NA,NA,X-162,GC
X-162_untreated,31,7.460835471,control,X-162,NA,NA,X-162,GC
X-162_LEE011 + everolimus,0,5.57519124,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,4,6.154645757,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,7,5.975081068,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,11,6.12905021,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,14,6.361820478,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,18,6.166257837,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,21,6.088591258,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,25,6.119197914,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,28,6.166887362,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,33,6.364750757,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,46,6.145043635,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,54,6.128614385,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,57,5.98494333,combi,X-162,LEE011,everolimus,X-162,GC
X-162_LEE011 + everolimus,60,6.279084118,combi,X-162,LEE011,everolimus,X-162,GC
